TRANSCRIPT	SEQ1	SEQ2	Ka	Ks	Ka/Ks	PROT_PERCENTID	CDNA_PERCENTID
FBtr0230556	Damr_ML95	Dnov_4	0.0000	0.0000	0.12580	100.00	99.58
FBtr0230588	Damr_ML95	Dnov_4	0.0057	0.0598	0.09553	95.81	97.21
FBtr0230866	Damr_ML95	Dnov_4	0.0001	0.0604	0.00100	100.00	98.78
FBtr0231036	Damr_ML95	Dnov_4	0.0023	0.0261	0.08877	99.34	98.90
FBtr0231279	Damr_ML95	Dnov_4	0.0038	0.0288	0.13187	99.22	98.95
FBtr0231738	Damr_ML95	Dnov_4	0.0000	0.0000	0.36179	100.00	100.00
FBtr0232636	Damr_ML95	Dnov_4	0.0001	0.1040	0.00100	100.00	98.40
FBtr0232931	Dnov_4	Damr_ML95	0.0000	0.0245	0.00100	100.00	98.79
FBtr0233216	Dnov_4	Damr_ML95	0.0081	0.0631	0.12910	98.15	97.81
FBtr0233338	Damr_ML95	Dnov_4	0.0071	0.0387	0.18220	98.15	98.64
FBtr0233558	Damr_ML95	Dnov_4	0.0033	0.0136	0.24157	99.32	99.43
FBtr0233777	Damr_ML95	Dnov_4	0.0022	0.0406	0.05445	99.45	98.72
FBtr0233884	Damr_ML95	Dnov_4	0.0000	0.0081	0.00100	100.00	99.29
FBtr0234082	Dnov_4	Damr_ML95	0.0118	0.0345	0.34292	97.72	98.32
FBtr0234401	Damr_ML95	Dnov_4	0.0000	0.0163	0.00100	100.00	99.59
FBtr0234645	Dnov_4	Damr_ML95	0.0147	0.0691	0.21254	96.95	97.20
FBtr0234744	Dnov_4	Damr_ML95	0.0009	0.0198	0.04793	99.80	99.34
FBtr0234934	Dnov_4	Damr_ML95	0.0016	0.0208	0.07804	99.67	99.34
FBtr0234973	Damr_ML95	Dnov_4	0.0000	0.0088	0.00100	100.00	99.72
FBtr0235894	Damr_ML95	Dnov_4	0.0018	0.0468	0.03920	98.70	98.52
FBtr0236372	Damr_ML95	Dnov_4	0.0000	0.0442	0.00100	100.00	99.47
FBtr0236516	Damr_ML95	Dnov_4	0.0032	0.0062	0.52420	98.01	98.84
FBtr0236557	Damr_ML95	Dnov_4	0.0000	0.0083	0.00100	100.00	99.77
FBtr0236935	Damr_ML95	Dnov_4	0.0000	0.0176	0.00100	100.00	99.59
FBtr0237043	Damr_ML95	Dnov_4	0.0069	0.0256	0.26942	98.38	98.81
FBtr0237158	Damr_ML95	Dnov_4	0.0026	0.0293	0.08832	99.24	98.87
FBtr0237283	Damr_ML95	Dnov_4	0.0021	0.0219	0.09768	99.59	99.05
FBtr0237417	Dnov_4	Damr_ML95	0.0089	0.0145	0.61545	98.41	98.73
FBtr0237650	Damr_ML95	Dnov_4	0.0016	0.0291	0.05603	99.63	99.17
FBtr0238099	Damr_ML95	Dnov_4	0.0064	0.0399	0.16147	98.19	98.11
FBtr0238431	Damr_ML95	Dnov_4	0.0031	0.0158	0.19880	99.16	99.10
FBtr0238718	Damr_ML95	Dnov_4	0.0023	0.0137	0.16499	99.38	99.04
FBtr0238793	Damr_ML95	Dnov_4	0.0017	0.0182	0.09335	99.54	99.22
FBtr0238991	Damr_ML95	Dnov_4	0.0061	0.0479	0.12691	98.09	98.22
FBtr0239172	Damr_ML95	Dnov_4	0.0052	0.0158	0.32869	98.62	98.85
FBtr0239325	Dnov_4	Damr_ML95	0.0022	0.0138	0.15908	99.50	99.45
FBtr0239341	Dnov_4	Damr_ML95	0.0023	0.0128	0.18079	99.43	99.31
FBtr0239497	Damr_ML95	Dnov_4	0.0013	0.0217	0.06073	99.72	99.25
FBtr0239560	Damr_ML95	Dnov_4	0.0013	0.0302	0.04431	99.71	99.24
FBtr0239667	Dnov_4	Damr_ML95	0.0095	0.0279	0.34161	98.28	98.63
FBtr0239696	Damr_ML95	Dnov_4	0.0050	0.0241	0.20723	98.79	99.19
FBtr0239765	Damr_ML95	Dnov_4	0.0000	0.0165	0.00100	100.00	99.36
FBtr0240023	Damr_ML95	Dnov_4	0.0022	0.0171	0.13065	99.21	99.09
FBtr0240105	Damr_ML95	Dnov_4	0.0031	0.0109	0.28694	99.10	99.30
FBtr0240106	Damr_ML95	Dnov_4	0.0019	0.0243	0.07860	99.32	99.32
FBtr0240355	Damr_ML95	Dnov_4	0.0001	0.0592	0.00100	100.00	98.40
FBtr0240418	Damr_ML95	Dnov_4	0.0035	0.0449	0.07735	99.22	98.84
FBtr0434019	Damr_ML95	Dnov_4	0.0135	0.0192	0.70316	95.52	97.44
FBtr0434939	Damr_ML95	Dnov_4	0.0091	0.0265	0.34381	96.93	98.29
FBtr0434983	Damr_ML95	Dnov_4	0.0049	0.0212	0.23213	96.85	97.81
FBtr0435819	Damr_ML95	Dnov_4	0.0024	0.0362	0.06537	99.34	99.07
FBtr0436446	Damr_ML95	Dnov_4	0.0012	0.0199	0.06232	99.48	99.39
FBtr0436769	Damr_ML95	Dnov_4	0.0051	0.0645	0.07928	98.77	98.77
FBtr0437292	Dnov_4	Damr_ML95	0.0094	0.0238	0.39731	98.10	98.73
FBtr0437613	Damr_ML95	Dnov_4	0.0168	0.0558	0.30176	92.87	96.26
FBtr0437930	Dnov_4	Damr_ML95	0.0000	0.0443	0.00100	100.00	99.29
FBtr0437964	Damr_ML95	Dnov_4	0.0029	0.0110	0.26046	98.88	98.88
FBtr0438144	Damr_ML95	Dnov_4	0.0000	0.0178	0.00100	99.73	99.12
FBtr0438423	Damr_ML95	Dnov_4	0.0043	0.0057	0.75467	99.10	99.55
FBtr0438806	Damr_ML95	Dnov_4	0.0185	0.0565	0.32703	96.46	97.35
FBtr0439037	Damr_ML95	Dnov_4	0.0006	0.0062	0.10173	93.53	93.49
FBtr0439070	Damr_ML95	Dnov_4	0.0083	0.0173	0.48124	98.20	98.87
FBtr0439373	Damr_ML95	Dnov_4	0.0042	0.0141	0.29681	99.38	99.17
FBtr0439452	Damr_ML95	Dnov_4	0.0017	0.0211	0.08187	96.99	96.74
FBtr0439466	Damr_ML95	Dnov_4	0.0014	0.0105	0.13550	99.72	99.62
FBtr0440676	Damr_ML95	Dnov_4	0.0021	0.0243	0.08651	99.59	99.32
FBtr0440832	Damr_ML95	Dnov_4	0.0028	0.0197	0.14286	99.47	99.29
FBtr0441148	Damr_ML95	Dnov_4	0.0099	0.0464	0.21365	97.20	97.41
FBtr0441267	Damr_ML95	Dnov_4	0.0090	0.0388	0.23231	97.52	98.04
FBtr0441299	Damr_ML95	Dnov_4	0.0091	0.0308	0.29521	98.18	98.42
FBtr0441350	Damr_ML95	Dnov_4	0.0044	0.0057	0.77512	98.99	99.55
FBtr0441618	Damr_ML95	Dnov_4	0.0031	0.0118	0.26472	99.31	99.42
FBtr0442114	Damr_ML95	Dnov_4	0.0015	0.0280	0.05493	99.59	99.17
FBtr0442565	Damr_ML95	Dnov_4	0.0045	0.0000	99.00000	98.93	99.38
FBtr0442651	Damr_ML95	Dnov_4	0.0092	0.0363	0.25409	97.73	98.24
FBtr0442707	Damr_ML95	Dnov_4	0.0037	0.0153	0.24374	99.13	99.42
FBtr0442723	Dnov_4	Damr_ML95	0.0000	0.0083	0.00100	100.00	99.58
FBtr0442917	Dnov_4	Damr_ML95	0.0230	0.0120	1.91799	96.12	98.06
FBtr0443103	Damr_ML95	Dnov_4	0.0018	0.0034	0.54245	98.63	99.43
